datetime,energy (kWh)
2024-05-10 18:00:00,83.67
2024-05-10 19:00:00,74.34
2024-05-10 20:00:00,64.09
2024-05-10 21:00:00,48.4
2024-05-10 22:00:00,11.44
2024-05-10 23:00:00,10.22
2024-05-11 00:00:00,9.93
2024-05-11 01:00:00,8.79
2024-05-11 02:00:00,9.34
2024-05-11 03:00:00,9.79
2024-05-11 04:00:00,11.5
2024-05-11 05:00:00,11.79
2024-05-11 06:00:00,11.04
2024-05-11 07:00:00,30.15
2024-05-11 08:00:00,99.24
2024-05-11 09:00:00,106.09
2024-05-11 10:00:00,107.66
2024-05-11 11:00:00,115.25
2024-05-11 12:00:00,117.63
2024-05-11 13:00:00,116.73
2024-05-11 14:00:00,122.62
2024-05-11 15:00:00,113.01
2024-05-11 16:00:00,99.35
2024-05-11 17:00:00,73.86
2024-05-11 18:00:00,30.98
2024-05-11 19:00:00,15.68
2024-05-11 20:00:00,14.42
2024-05-11 21:00:00,13.9
2024-05-11 22:00:00,10.11
2024-05-11 23:00:00,8.78
2024-05-12 00:00:00,9.84
2024-05-12 01:00:00,9.79
2024-05-12 02:00:00,10.06
2024-05-12 03:00:00,9.9
2024-05-12 04:00:00,11.64
2024-05-12 05:00:00,11.13
2024-05-12 06:00:00,10.98
2024-05-12 07:00:00,23.77
2024-05-12 08:00:00,79.94
2024-05-12 09:00:00,95.64
2024-05-12 10:00:00,101.28
2024-05-12 11:00:00,103.46
2024-05-12 12:00:00,126.34
2024-05-12 13:00:00,124.42
2024-05-12 14:00:00,113.76
2024-05-12 15:00:00,101.79
2024-05-12 16:00:00,90.17
2024-05-12 17:00:00,49.62
2024-05-12 18:00:00,21.12
2024-05-12 19:00:00,16.99
2024-05-12 20:00:00,16.35
2024-05-12 21:00:00,15.1
2024-05-12 22:00:00,11.48
2024-05-12 23:00:00,11.37
2024-05-13 00:00:00,11.27
2024-05-13 01:00:00,11.11
2024-05-13 02:00:00,11.62
2024-05-13 03:00:00,11.4
2024-05-13 04:00:00,13.07
2024-05-13 05:00:00,13.02
2024-05-13 06:00:00,12.28
2024-05-13 07:00:00,16.81
2024-05-13 08:00:00,29.33
2024-05-13 09:00:00,34.9
2024-05-13 10:00:00,37.95
2024-05-13 11:00:00,36.73
2024-05-13 12:00:00,40.3
2024-05-13 13:00:00,49.33
2024-05-13 14:00:00,45.17
2024-05-13 15:00:00,43.45
2024-05-13 16:00:00,39.62
2024-05-13 17:00:00,70.42
2024-05-13 18:00:00,82.61
2024-05-13 19:00:00,82.99
2024-05-13 20:00:00,75.38
2024-05-13 21:00:00,56.99
2024-05-13 22:00:00,13.43
2024-05-13 23:00:00,10.4
2024-05-14 00:00:00,10.1
2024-05-14 01:00:00,9.13
2024-05-14 02:00:00,9.9
2024-05-14 03:00:00,10.14
2024-05-14 04:00:00,11.31
2024-05-14 05:00:00,11.33
2024-05-14 06:00:00,10.39
2024-05-14 07:00:00,14.47
2024-05-14 08:00:00,23.69
2024-05-14 09:00:00,27.59
2024-05-14 10:00:00,31.15
2024-05-14 11:00:00,34.23
2024-05-14 12:00:00,33.11
2024-05-14 13:00:00,44.8
2024-05-14 14:00:00,47.76
2024-05-14 15:00:00,40.0
2024-05-14 16:00:00,38.67
2024-05-14 17:00:00,57.12
2024-05-14 18:00:00,70.05
2024-05-14 19:00:00,66.37
2024-05-14 20:00:00,60.85
2024-05-14 21:00:00,51.59
2024-05-14 22:00:00,13.51
2024-05-14 23:00:00,10.22
2024-05-15 00:00:00,10.2
2024-05-15 01:00:00,9.94
2024-05-15 02:00:00,10.42
2024-05-15 03:00:00,10.93
2024-05-15 04:00:00,11.97
2024-05-15 05:00:00,11.61
2024-05-15 06:00:00,10.95
2024-05-15 07:00:00,15.89
2024-05-15 08:00:00,26.53
2024-05-15 09:00:00,33.69
2024-05-15 10:00:00,38.26
2024-05-15 11:00:00,39.7
2024-05-15 12:00:00,40.12
2024-05-15 13:00:00,47.36
2024-05-15 14:00:00,50.81
2024-05-15 15:00:00,44.51
2024-05-15 16:00:00,45.39
2024-05-15 17:00:00,86.29
2024-05-15 18:00:00,95.21
2024-05-15 19:00:00,90.79
2024-05-15 20:00:00,84.24
2024-05-15 21:00:00,68.11
2024-05-15 22:00:00,16.02
2024-05-15 23:00:00,9.81
2024-05-16 00:00:00,9.26
2024-05-16 01:00:00,8.6
2024-05-16 02:00:00,8.98
2024-05-16 03:00:00,9.49
2024-05-16 04:00:00,11.43
2024-05-16 05:00:00,10.65
2024-05-16 06:00:00,9.78
2024-05-16 07:00:00,17.87
2024-05-16 08:00:00,34.24
2024-05-16 09:00:00,38.7
2024-05-16 10:00:00,42.16
2024-05-16 11:00:00,47.0
2024-05-16 12:00:00,49.08
2024-05-16 13:00:00,55.3
2024-05-16 14:00:00,61.59
2024-05-16 15:00:00,66.63
2024-05-16 16:00:00,59.61
2024-05-16 17:00:00,78.5
2024-05-16 18:00:00,78.18
2024-05-16 19:00:00,72.31
2024-05-16 20:00:00,65.91
2024-05-16 21:00:00,55.6
2024-05-16 22:00:00,13.42
2024-05-16 23:00:00,10.04
2024-05-17 00:00:00,9.78
2024-05-17 01:00:00,9.15
2024-05-17 02:00:00,10.11
2024-05-17 03:00:00,9.77
2024-05-17 04:00:00,11.28
2024-05-17 05:00:00,11.27
2024-05-17 06:00:00,10.55
2024-05-17 07:00:00,16.68
2024-05-17 08:00:00,45.06
2024-05-17 09:00:00,47.77
2024-05-17 10:00:00,46.79
2024-05-17 11:00:00,52.97
2024-05-17 12:00:00,50.79
2024-05-17 13:00:00,53.13
2024-05-17 14:00:00,57.47
2024-05-17 15:00:00,59.09
2024-05-17 16:00:00,48.74
2024-05-17 17:00:00,50.54
2024-05-17 18:00:00,55.45
2024-05-17 19:00:00,51.92
2024-05-17 20:00:00,47.11
2024-05-17 21:00:00,41.05
2024-05-17 22:00:00,12.53
2024-05-17 23:00:00,9.91
2024-05-18 00:00:00,9.57
2024-05-18 01:00:00,10.61
2024-05-18 02:00:00,9.98
2024-05-18 03:00:00,11.14
2024-05-18 04:00:00,12.12
2024-05-18 05:00:00,11.46
2024-05-18 06:00:00,12.03
2024-05-18 07:00:00,23.72
2024-05-18 08:00:00,103.38
2024-05-18 09:00:00,118.97
2024-05-18 10:00:00,117.04
2024-05-18 11:00:00,118.4
2024-05-18 12:00:00,123.66
2024-05-18 13:00:00,126.87
2024-05-18 14:00:00,131.74
2024-05-18 15:00:00,113.64
2024-05-18 16:00:00,95.98
2024-05-18 17:00:00,71.43
2024-05-18 18:00:00,28.78
2024-05-18 19:00:00,15.7
2024-05-18 20:00:00,15.29
2024-05-18 21:00:00,14.99
2024-05-18 22:00:00,11.27
2024-05-18 23:00:00,9.75
2024-05-19 00:00:00,9.81
2024-05-19 01:00:00,9.3
2024-05-19 02:00:00,9.95
2024-05-19 03:00:00,10.1
2024-05-19 04:00:00,11.45
2024-05-19 05:00:00,11.69
2024-05-19 06:00:00,10.96
2024-05-19 07:00:00,30.79
2024-05-19 08:00:00,77.88
2024-05-19 09:00:00,92.25
2024-05-19 10:00:00,96.74
2024-05-19 11:00:00,89.77
2024-05-19 12:00:00,86.98
2024-05-19 13:00:00,98.62
2024-05-19 14:00:00,94.12
2024-05-19 15:00:00,87.96
2024-05-19 16:00:00,76.13
2024-05-19 17:00:00,37.36
2024-05-19 18:00:00,21.08
2024-05-19 19:00:00,17.0
2024-05-19 20:00:00,16.03
2024-05-19 21:00:00,15.94
2024-05-19 22:00:00,11.1
2024-05-19 23:00:00,10.0
2024-05-20 00:00:00,10.6
2024-05-20 01:00:00,10.36
2024-05-20 02:00:00,10.63
2024-05-20 03:00:00,10.05
2024-05-20 04:00:00,12.34
2024-05-20 05:00:00,12.16
2024-05-20 06:00:00,11.24
2024-05-20 07:00:00,16.53
2024-05-20 08:00:00,37.35
2024-05-20 09:00:00,48.79
2024-05-20 10:00:00,43.31
2024-05-20 11:00:00,45.34
2024-05-20 12:00:00,46.22
2024-05-20 13:00:00,54.33
2024-05-20 14:00:00,60.7
2024-05-20 15:00:00,59.27
2024-05-20 16:00:00,48.48
2024-05-20 17:00:00,88.0
2024-05-20 18:00:00,89.86
2024-05-20 19:00:00,91.15
2024-05-20 20:00:00,84.57
2024-05-20 21:00:00,70.74
2024-05-20 22:00:00,13.53
2024-05-20 23:00:00,10.22
2024-05-21 00:00:00,10.28
2024-05-21 01:00:00,9.73
2024-05-21 02:00:00,9.75
2024-05-21 03:00:00,10.09
2024-05-21 04:00:00,11.68
2024-05-21 05:00:00,12.13
2024-05-21 06:00:00,11.16
2024-05-21 07:00:00,16.15
2024-05-21 08:00:00,35.18
2024-05-21 09:00:00,43.1
2024-05-21 10:00:00,47.61
2024-05-21 11:00:00,59.71
2024-05-21 12:00:00,61.39
2024-05-21 13:00:00,78.88
2024-05-21 14:00:00,75.67
2024-05-21 15:00:00,69.53
2024-05-21 16:00:00,58.73
2024-05-21 17:00:00,73.88
2024-05-21 18:00:00,78.59
2024-05-21 19:00:00,72.84
2024-05-21 20:00:00,68.84
2024-05-21 21:00:00,60.79
2024-05-21 22:00:00,13.03
2024-05-21 23:00:00,9.99
2024-05-22 00:00:00,9.92
2024-05-22 01:00:00,9.31
2024-05-22 02:00:00,9.66
2024-05-22 03:00:00,10.26
2024-05-22 04:00:00,11.72
2024-05-22 05:00:00,11.82
2024-05-22 06:00:00,10.69
2024-05-22 07:00:00,18.29
2024-05-22 08:00:00,41.3
2024-05-22 09:00:00,54.47
2024-05-22 10:00:00,51.09
2024-05-22 11:00:00,50.31
2024-05-22 12:00:00,52.22
2024-05-22 13:00:00,55.35
2024-05-22 14:00:00,53.8
2024-05-22 15:00:00,50.86
2024-05-22 16:00:00,50.33
2024-05-22 17:00:00,89.77
2024-05-22 18:00:00,98.48
2024-05-22 19:00:00,91.74
2024-05-22 20:00:00,87.4
2024-05-22 21:00:00,70.02
2024-05-22 22:00:00,14.19
2024-05-22 23:00:00,10.25
2024-05-23 00:00:00,9.32
2024-05-23 01:00:00,8.84
2024-05-23 02:00:00,9.73
2024-05-23 03:00:00,10.35
2024-05-23 04:00:00,11.32
2024-05-23 05:00:00,11.39
2024-05-23 06:00:00,10.2
2024-05-23 07:00:00,16.48
2024-05-23 08:00:00,30.6
2024-05-23 09:00:00,39.63
2024-05-23 10:00:00,39.76
2024-05-23 11:00:00,42.63
2024-05-23 12:00:00,41.56
2024-05-23 13:00:00,52.79
2024-05-23 14:00:00,55.73
2024-05-23 15:00:00,61.84
2024-05-23 16:00:00,55.19
2024-05-23 17:00:00,85.34
2024-05-23 18:00:00,79.9
2024-05-23 19:00:00,74.63
2024-05-23 20:00:00,73.97
2024-05-23 21:00:00,59.3
2024-05-23 22:00:00,15.56
2024-05-23 23:00:00,10.97
2024-05-24 00:00:00,10.6
2024-05-24 01:00:00,10.37
2024-05-24 02:00:00,10.2
2024-05-24 03:00:00,10.68
2024-05-24 04:00:00,10.92
2024-05-24 05:00:00,10.99
2024-05-24 06:00:00,14.05
2024-05-24 07:00:00,19.15
2024-05-24 08:00:00,58.66
2024-05-24 09:00:00,64.48
2024-05-24 10:00:00,68.67
2024-05-24 11:00:00,67.24
2024-05-24 12:00:00,73.42
2024-05-24 13:00:00,74.92
2024-05-24 14:00:00,75.28
2024-05-24 15:00:00,73.52
2024-05-24 16:00:00,64.46
2024-05-24 17:00:00,77.84
2024-05-24 18:00:00,83.35
2024-05-24 19:00:00,77.69
2024-05-24 20:00:00,73.81
2024-05-24 21:00:00,55.2
2024-05-24 22:00:00,13.04
2024-05-24 23:00:00,10.1
2024-05-25 00:00:00,9.96
2024-05-25 01:00:00,9.81
2024-05-25 02:00:00,10.24
2024-05-25 03:00:00,10.18
2024-05-25 04:00:00,11.04
2024-05-25 05:00:00,10.61
2024-05-25 06:00:00,13.26
2024-05-25 07:00:00,28.42
2024-05-25 08:00:00,100.55
2024-05-25 09:00:00,106.7
2024-05-25 10:00:00,107.78
2024-05-25 11:00:00,108.76
2024-05-25 12:00:00,110.63
2024-05-25 13:00:00,107.36
2024-05-25 14:00:00,103.87
2024-05-25 15:00:00,97.13
2024-05-25 16:00:00,96.67
2024-05-25 17:00:00,80.15
2024-05-25 18:00:00,35.18
2024-05-25 19:00:00,17.71
2024-05-25 20:00:00,16.82
2024-05-25 21:00:00,16.31
2024-05-25 22:00:00,11.57
2024-05-25 23:00:00,10.26
2024-05-26 00:00:00,10.17
2024-05-26 01:00:00,10.43
2024-05-26 02:00:00,10.59
2024-05-26 03:00:00,10.59
2024-05-26 04:00:00,11.37
2024-05-26 05:00:00,10.76
2024-05-26 06:00:00,13.77
2024-05-26 07:00:00,31.04
2024-05-26 08:00:00,80.9
2024-05-26 09:00:00,91.51
2024-05-26 10:00:00,98.49
2024-05-26 11:00:00,98.69
2024-05-26 12:00:00,99.71
2024-05-26 13:00:00,103.56
2024-05-26 14:00:00,103.79
2024-05-26 15:00:00,86.45
2024-05-26 16:00:00,61.77
2024-05-26 17:00:00,30.7
2024-05-26 18:00:00,16.47
2024-05-26 19:00:00,15.27
2024-05-26 20:00:00,15.05
2024-05-26 21:00:00,14.48
2024-05-26 22:00:00,10.81
2024-05-26 23:00:00,9.7
2024-05-27 00:00:00,9.57
2024-05-27 01:00:00,9.55
2024-05-27 02:00:00,10.14
2024-05-27 03:00:00,10.03
2024-05-27 04:00:00,10.81
2024-05-27 05:00:00,10.28
2024-05-27 06:00:00,15.45
2024-05-27 07:00:00,16.09
2024-05-27 08:00:00,32.25
2024-05-27 09:00:00,47.54
2024-05-27 10:00:00,48.55
2024-05-27 11:00:00,49.34
2024-05-27 12:00:00,48.4
2024-05-27 13:00:00,53.26
2024-05-27 14:00:00,57.15
2024-05-27 15:00:00,57.51
2024-05-27 16:00:00,49.32
2024-05-27 17:00:00,81.64
2024-05-27 18:00:00,106.68
2024-05-27 19:00:00,101.21
2024-05-27 20:00:00,95.68
2024-05-27 21:00:00,76.46
2024-05-27 22:00:00,14.12
2024-05-27 23:00:00,12.04
2024-05-28 00:00:00,10.88
2024-05-28 01:00:00,10.49
2024-05-28 02:00:00,11.11
2024-05-28 03:00:00,11.16
2024-05-28 04:00:00,11.53
2024-05-28 05:00:00,11.44
2024-05-28 06:00:00,14.5
2024-05-28 07:00:00,16.13
2024-05-28 08:00:00,32.37
2024-05-28 09:00:00,36.49
2024-05-28 10:00:00,40.81
2024-05-28 11:00:00,46.08
2024-05-28 12:00:00,48.45
2024-05-28 13:00:00,56.13
2024-05-28 14:00:00,51.09
2024-05-28 15:00:00,42.78
2024-05-28 16:00:00,37.83
2024-05-28 17:00:00,69.35
2024-05-28 18:00:00,71.89
2024-05-28 19:00:00,67.74
2024-05-28 20:00:00,72.33
2024-05-28 21:00:00,57.8
2024-05-28 22:00:00,13.12
2024-05-28 23:00:00,9.72
2024-05-29 00:00:00,9.51
2024-05-29 01:00:00,8.88
2024-05-29 02:00:00,10.05
2024-05-29 03:00:00,9.15
2024-05-29 04:00:00,10.82
2024-05-29 05:00:00,9.28
2024-05-29 06:00:00,12.58
2024-05-29 07:00:00,14.48
2024-05-29 08:00:00,25.5
2024-05-29 09:00:00,36.61
2024-05-29 10:00:00,38.08
2024-05-29 11:00:00,40.84
2024-05-29 12:00:00,39.95
2024-05-29 13:00:00,48.65
2024-05-29 14:00:00,47.32
2024-05-29 15:00:00,40.23
2024-05-29 16:00:00,38.31
2024-05-29 17:00:00,69.12
2024-05-29 18:00:00,92.78
2024-05-29 19:00:00,91.08
2024-05-29 20:00:00,86.43
2024-05-29 21:00:00,69.23
2024-05-29 22:00:00,13.95
2024-05-29 23:00:00,11.3
